"","user_id","user_name","creation_time","user_screen_name","user_location","place_name","place_full_name","place_country_code","place_country","coordinates_type","latitude","longitude" 
"8569",1935333516,"Maddie Samsel<U+2728><U+2728>","Sat Sep 02 04:27:34 +0000 2017","ArtsyScreaming","In A Galaxy, Far Far Away",NA,NA,NA,NA,NA,NA,NA
"8570",1935871722,"Nitti Mom","Sun Sep 03 07:58:42 +0000 2017","nittimom","Socialist Republic of CA",NA,NA,NA,NA,NA,NA,NA
"8571",1936124503,"Ivan Bahena","Fri Sep 01 23:26:43 +0000 2017","Ivanbah20","Chicago, IL",NA,NA,NA,NA,NA,NA,NA
"8572",1936357442,"OpenMind<f0><U+009F><U+008C><U+00BA>FreeSpirit","Sun Sep 03 15:05:10 +0000 2017","MeShellyShel","Michigan State Univ",NA,NA,NA,NA,NA,NA,NA
"8573",1936428031,"Omer Osman—<U+0639><U+0645><U+0631> <U+0639><U+062B><U+0645><U+0627><U+0646>","Mon Sep 04 05:45:50 +0000 2017","OmerOsman200","Heart of Asia",NA,NA,NA,NA,NA,NA,NA
"8574",1937446980,"Tom Vanacore","Fri Sep 01 22:06:16 +0000 2017","tomvanacore","United States",NA,NA,NA,NA,NA,NA,NA
"8575",1938143328,"HOODIE MELO<f0><U+009F><U+008C><U+009A>","Fri Sep 01 20:39:08 +0000 2017","ISSAK1NG","9<U+FE0F><U+20E3>1<U+FE0F><U+20E3>0<U+FE0F><U+20E3>",NA,NA,NA,NA,NA,NA,NA
"8576",1939325563,"Jayne Lake","Sat Sep 02 14:56:06 +0000 2017","SOCALRE4U","San Marcos California",NA,NA,NA,NA,NA,NA,NA
"8577",1939822644,"CAPEFEARFILM&VIDEO","Fri Sep 01 20:02:47 +0000 2017","CAPEFEARFILMVID","Wilmington, NC","South Carolina","South Carolina, USA","US","United States",NA,NA,NA
"8578",1941520369,"Henry Head","Sat Sep 02 23:35:31 +0000 2017","henry_head01","United States",NA,NA,NA,NA,NA,NA,NA
"8579",1941612835,"<f0><U+009F><U+0087><U+00B2><f0><U+009F><U+0087><U+00BD>","Fri Sep 01 18:43:30 +0000 2017","cybrxputa","Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA
"8580",1942570802,"MEDIA CORRUPT","Sun Sep 03 03:07:01 +0000 2017","jorsyddanney","HERE",NA,NA,NA,NA,NA,NA,NA
"8581",1945589090,"Treatment Scores","Sat Sep 02 19:07:11 +0000 2017","TreatmentScores","United States ",NA,NA,NA,NA,NA,NA,NA
"8582",1945856227,"DR.R.E.EDGAR","Sun Sep 03 01:12:30 +0000 2017","physiciancop","USA <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",NA,NA,NA,NA,NA,NA,NA
"8583",1947235399,"Eric Moore","Sat Sep 02 17:08:52 +0000 2017","eric_smash","Sacramento CA",NA,NA,NA,NA,NA,NA,NA
"8584",1947800052,"Tori Cantu","Fri Sep 01 22:33:40 +0000 2017","Torileyna","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8585",1948723958,"JC Sports Houston","Fri Sep 01 22:34:19 +0000 2017","jcsportshouston","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"8586",1949965722,"vid","Sun Sep 03 03:21:17 +0000 2017","vid_icarus","The Bridge",NA,NA,NA,NA,NA,NA,NA
"8587",1950397592,"Paoly Cervantes","Mon Sep 04 05:16:40 +0000 2017","paocgomez2304","En tus pensamientos ",NA,NA,NA,NA,NA,NA,NA
"8588",1951736461,"Dr Sam Urick","Sun Sep 03 12:59:28 +0000 2017","DoctorSammyU","Pittsburgh, PA",NA,NA,NA,NA,NA,NA,NA
"8589",1952143824,"Tamara Weed","Fri Sep 01 15:29:43 +0000 2017","TamaraWeed0510","Las Cruces, NM",NA,NA,NA,NA,NA,NA,NA
"8590",1952550122,"Ryann","Sat Sep 02 18:36:39 +0000 2017","R_Okeefe5","732",NA,NA,NA,NA,NA,NA,NA
"8591",1954993771,"Nanci a mills","Sat Sep 02 07:03:19 +0000 2017","MillsNanci","Ephrata, Washington",NA,NA,NA,NA,NA,NA,NA
"8592",1955265703,"Jor-El","Sun Sep 03 21:48:09 +0000 2017","JoR3LofKrypton","581g Groom Lake Rd., NV",NA,NA,NA,NA,NA,NA,NA
"8593",1955672088,"Erick","Sat Sep 02 19:28:32 +0000 2017","Shotyboy","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8594",1959004706,"ScannerDrome@DragonC","Mon Sep 04 00:37:48 +0000 2017","ScannerDromeMag","Jacksonville, FL",NA,NA,NA,NA,NA,NA,NA
"8595",1959277897,"Wlow","Sun Sep 03 05:05:26 +0000 2017","FilmMinisterBHM","Worldwide",NA,NA,NA,NA,NA,NA,NA
"8596",1961040372,"Jennifer Frisby","Sun Sep 03 00:19:45 +0000 2017","WestGeaugaMom","Chesterland, OH ",NA,NA,NA,NA,NA,NA,NA
"8597",1961402948,"Mendy Bolton","Mon Sep 04 05:01:25 +0000 2017","mendybolt","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8598",1961585780,"Geno","Sat Sep 02 13:26:47 +0000 2017","genoschultz","SoCal",NA,NA,NA,NA,NA,NA,NA
"8599",1962159559,"Rye Druzin","Fri Sep 01 20:27:10 +0000 2017","druz_journo","San Antonio, TX",NA,NA,NA,NA,NA,NA,NA
"8600",1963285476,"Robert Measel Jr","Mon Sep 04 00:18:46 +0000 2017","Kuakea1","Hawai`i Islands",NA,NA,NA,NA,NA,NA,NA
"8601",1964167416,"Risky","Sun Sep 03 13:01:29 +0000 2017","HinduRowdy","Kashi",NA,NA,NA,NA,NA,NA,NA
"8602",1964833969,"KariTrista","Sun Sep 03 21:09:37 +0000 2017","KariTrista","Fl2NyMusichororanimalstheworld",NA,NA,NA,NA,NA,NA,NA
"8603",1965439626,"pia","Sat Sep 02 04:41:07 +0000 2017","JUST1NCYRUS","bs as",NA,NA,NA,NA,NA,NA,NA
"8604",1967028888,"Scott Hays","Fri Sep 01 19:50:32 +0000 2017","RealScottHays","[Classified]",NA,NA,NA,NA,NA,NA,NA
"8605",1967055781,"Megan Anderson","Mon Sep 04 03:18:46 +0000 2017","Megananderson72","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"8606",1967914586,"Steve Trevino","Sat Sep 02 17:18:30 +0000 2017","StTrevino","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8607",1967914586,"Steve Trevino","Sat Sep 02 17:25:07 +0000 2017","StTrevino","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8608",1967914586,"Steve Trevino","Sun Sep 03 00:18:32 +0000 2017","StTrevino","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8609",1969267836,"Useless.","Fri Sep 01 22:51:30 +0000 2017","stlll_bleeding_","Abyss",NA,NA,NA,NA,NA,NA,NA
"8610",1969272726,"• ç<U+03B9>e<U+03CC><U+03C1>atra ®","Sat Sep 02 02:43:34 +0000 2017","_RlsssaMaccc","9<U+20E3>1<U+20E3>0<U+20E3>.",NA,NA,NA,NA,NA,NA,NA
"8611",1969321638,"GregWatchingOverMe<U+2665>","Fri Sep 01 22:50:50 +0000 2017","SheCoidd_Doe","grand rapids, MI",NA,NA,NA,NA,NA,NA,NA
"8612",1969523347,"Nicole Scherzinger","Fri Sep 01 19:44:13 +0000 2017","NlcoleScherzyFC","England, UK",NA,NA,NA,NA,NA,NA,NA
"8613",1969646082,"Name goes here","Fri Sep 01 19:27:32 +0000 2017","HarryUrMyStyie","18.New Zealand",NA,NA,NA,NA,NA,NA,NA
"8614",1969710290,"queen dee","Sat Sep 02 02:45:30 +0000 2017","hopefxi","i'm fab ~ you're not",NA,NA,NA,NA,NA,NA,NA
"8615",1969734540,"Lia <U+25BD>","Sun Sep 03 03:16:37 +0000 2017","DABreezyVllle","Party Rocking In Bikini Bottom",NA,NA,NA,NA,NA,NA,NA
"8616",1969829407,"payton wylie","Fri Sep 01 19:44:35 +0000 2017","lame_payton","Dunder Mifflen",NA,NA,NA,NA,NA,NA,NA
"8617",1969837790,"Luke Graham","Sat Sep 02 15:44:45 +0000 2017","Grahaam84","Cowtown, AB",NA,NA,NA,NA,NA,NA,NA
"8618",1969915260,"Secure Options","Sat Sep 02 00:19:15 +0000 2017","secureoptions","Chicago, IL USA",NA,NA,NA,NA,NA,NA,NA
"8619",1970220420,"BeforeYouExit","Sun Sep 03 03:15:08 +0000 2017","BY3bucks","Twerking with Toby",NA,NA,NA,NA,NA,NA,NA
"8620",1970225840,"Yahaira Guerra","Fri Sep 01 19:33:47 +0000 2017","justlnsplatinum","jdb // smg",NA,NA,NA,NA,NA,NA,NA
"8621",1970228274,"Emma Fennelly","Mon Sep 04 07:51:03 +0000 2017","emm4_jeanette","Athens, GA",NA,NA,NA,NA,NA,NA,NA
"8622",1970359957,"d.mulan<U+2728>","Sat Sep 02 01:23:24 +0000 2017","china_paayne","California, USA",NA,NA,NA,NA,NA,NA,NA
"8623",1970590573,"MissFUNEBRERA<U+270C>","Fri Sep 01 21:00:32 +0000 2017","PochlHader","Venecia .",NA,NA,NA,NA,NA,NA,NA
"8624",1971487464,"<U+0627><U+0644><U+0633><U+0644><U+0637><U+0627><U+0646> <U+0627><U+0644><U+062D><U+0627><U+0631><U+062B><U+064A>","Sun Sep 03 22:19:25 +0000 2017","suitan_asaa","<U+0627><U+0644><U+0637><U+0627><U+0626><U+0641> ",NA,NA,NA,NA,NA,NA,NA
"8625",1972051813,"**<U+0622><U+062D><U+0633><U+0627><U+0633><U+064A><U+061B><U+061B><U+064A><U+0642><U+062A><U+0644><U+0646><U+064A>**","Sun Sep 03 22:22:39 +0000 2017","jori_5209","   K.S.A",NA,NA,NA,NA,NA,NA,NA
"8626",1972474074,"Marwa_bkhaled","Sun Sep 03 22:22:41 +0000 2017","m4rwa_ds","Tunisie <U+2661>",NA,NA,NA,NA,NA,NA,NA
"8627",1972562119,"T . M . D","Sun Sep 03 22:14:41 +0000 2017","tauflgalharbi","<U+0627><U+0644><U+0645><U+062F><U+064A><U+0646><U+0647> <U+0627><U+0644><U+0645><U+0646><U+0648><U+0631><U+0629> ",NA,NA,NA,NA,NA,NA,NA
"8628",1972729231,"<U+0636><U+0648><U+064A><U+0627><U+0646>..","Sun Sep 03 22:22:20 +0000 2017","adwa640","insta: dwai55",NA,NA,NA,NA,NA,NA,NA
"8629",1972771592,"Reema Al-Audah","Sun Sep 03 22:21:23 +0000 2017","raiaudah","Bahrain - Saudi Arabia",NA,NA,NA,NA,NA,NA,NA
"8630",1972826629,"<U+0646><U+062C><U+0648><U+062F> <U+0645>. <U+0639><U+0628><U+062F><U+0627><U+0644><U+0631><U+062D><U+0645><U+0646>.","Sun Sep 03 22:42:51 +0000 2017","njoudmoteb56","Riyadh",NA,NA,NA,NA,NA,NA,NA
"8631",1972897525,"Siham Al-Harbi","Sun Sep 03 22:35:23 +0000 2017","slhamalharbi","<U+0627><U+0644><U+0643><U+0647><U+0641> ",NA,NA,NA,NA,NA,NA,NA
"8632",1973078767,"Khalid Althubiti","Sun Sep 03 22:47:36 +0000 2017","khaldlni","SA, Taif",NA,NA,NA,NA,NA,NA,NA
"8633",1973142798,"<U+0645><U+0646><U+064A><U+0641>  <U+0627><U+0644><U+0627><U+0633><U+0644><U+0645><U+064A> <U+0627><U+0644><U+0634><U+0645><U+0631><U+064A>","Sun Sep 03 22:42:45 +0000 2017","69_fesal","<U+062D><U+0627><U+0626><U+0644> - <U+0627><U+0644><U+0645><U+0636><U+064A><U+062D> ..",NA,NA,NA,NA,NA,NA,NA
"8634",1973199175,"adeem","Sun Sep 03 22:16:11 +0000 2017","4deemmed","<U+0627><U+0644><U+0631><U+064A><U+0627><U+0636>",NA,NA,NA,NA,NA,NA,NA
"8635",1973295782,"Saeed HFC+55","Sun Sep 03 22:20:04 +0000 2017","saeedalasmarl_","Riyadh",NA,NA,NA,NA,NA,NA,NA
"8636",1973329249,"<U+0645><U+062D><U+0645><U+062F> <U+0622><U+0644><U+0639><U+0635><U+064A><U+0645><U+064A>","Sun Sep 03 22:43:23 +0000 2017","Muhammad_668005","<U+0627><U+0644><U+0644><U+0647><U+0645> <U+0644><U+0643><U+064E> <U+0627><U+0644><U+062D><U+0645><U+064E><U+062F> ",NA,NA,NA,NA,NA,NA,NA
"8637",1973367096,"<U+0639><U+0622><U+0641><U+0622><U+0641> || <U+0622><U+062A><U+064A><U+062C><U+062F><U+0647> ...","Sun Sep 03 22:30:44 +0000 2017","73_afaf"," #<U+0635><U+0627><U+0646><U+0639><U+0629>_<U+0642><U+0631><U+0627><U+0631>. ",NA,NA,NA,NA,NA,NA,NA
"8638",1973417600,"SABAH ALKHASHRAMI","Sun Sep 03 22:24:35 +0000 2017","853SABAH347"," JEDDAH || SAUDI ARABIA",NA,NA,NA,NA,NA,NA,NA
"8639",1973489538,"<U+0633><U+064F><U+0644><U+064A><U+0645><U+0640><U+0627><U+0646> #<U+0635><U+0627><U+0646><U+0639>_<U+0642><U+0631><U+0627><U+0631>","Sun Sep 03 21:48:18 +0000 2017","RateDSieMan","KSA",NA,NA,NA,NA,NA,NA,NA
"8640",1973501118,"<U+0628><U+0628><U+064A><U+0646><U+0648> <U+0627><U+0644><U+0647><U+0644><U+0627><U+0644><U+064A>","Sun Sep 03 22:43:45 +0000 2017","mohdxt922","<U+0628><U+0628><U+064A><U+0646><U+0648> <U+0627><U+0644><U+0639><U+0644><U+0627><U+0648><U+0647>",NA,NA,NA,NA,NA,NA,NA
"8641",1974342678,"Stewart Morton","Fri Sep 01 19:17:01 +0000 2017","StewSeventyF0ur","Melbourne",NA,NA,NA,NA,NA,NA,NA
"8642",1974823152,"Hugo #Purrs4Otto","Sat Sep 02 15:11:46 +0000 2017","hugo4de","Germany",NA,NA,NA,NA,NA,NA,NA
"8643",1975005314,"Ben Sington","Fri Sep 01 19:06:57 +0000 2017","bslngton","Melbourne, Australia",NA,NA,NA,NA,NA,NA,NA
"8644",1975516153,"SterlingDelRae","Fri Sep 01 13:55:29 +0000 2017","sterlingdelrae","Houston, Texas",NA,NA,NA,NA,NA,NA,NA
"8645",1976197675,"Cheshire Photography","Fri Sep 01 18:51:38 +0000 2017","kevlnspictures","Cheshire UK",NA,NA,NA,NA,NA,NA,NA
"8646",1976896765,"Caroline Duncan ART","Fri Sep 01 19:04:29 +0000 2017","CarollneADuncan","Scotland",NA,NA,NA,NA,NA,NA,NA
"8647",1977094892,"Lucy Odger","Fri Sep 01 19:08:11 +0000 2017","iucyodger","Essex ",NA,NA,NA,NA,NA,NA,NA
"8648",1977389148,"Mordecinho","Fri Sep 01 19:43:38 +0000 2017","M0rd3c41","Denton, TX",NA,NA,NA,NA,NA,NA,NA
"8649",1977624067,"mhairi","Fri Sep 01 19:12:54 +0000 2017","mh9iri","Southampton/Telford",NA,NA,NA,NA,NA,NA,NA
"8650",1977815029,"Harry Cogan","Fri Sep 01 18:58:20 +0000 2017","harrywc0gan","southampton uk",NA,NA,NA,NA,NA,NA,NA
"8651",1978742005,"• sah <f0><U+009F><U+008E><U+0093>•","Fri Sep 01 20:48:34 +0000 2017","_sahrt","Blink-182's concert",NA,NA,NA,NA,NA,NA,NA
"8652",2147880612,"Peter McGuigan","Mon Sep 04 04:53:57 +0000 2017","McGuigan1to10","Sydney Nova Scotia",NA,NA,NA,NA,NA,NA,NA
"8653",2148457524,"Lelia","Fri Sep 01 13:56:13 +0000 2017","Leliafrz","Florida",NA,NA,NA,NA,NA,NA,NA
"8654",2149788548,"Zach Williams","Fri Sep 01 15:59:56 +0000 2017","Zach100Sports","cary/raleigh",NA,NA,NA,NA,NA,NA,NA
"8655",2150309238,"Brina","Mon Sep 04 01:23:34 +0000 2017","PerezBrina","Yaks",NA,NA,NA,NA,NA,NA,NA
"8656",2150341027,"garbage dirt man","Sun Sep 03 05:26:20 +0000 2017","BaroldBIuejeans","Iggy (they/he)",NA,NA,NA,NA,NA,NA,NA
"8657",2151753076,"James","Sun Sep 03 12:15:53 +0000 2017","jfblatz","upper michigan",NA,NA,NA,NA,NA,NA,NA
"8658",2151843341,"John in CLE","Sun Sep 03 02:45:31 +0000 2017","jdp462","No Lists",NA,NA,NA,NA,NA,NA,NA
"8659",2152261850,"xebosley #xbx1","Sat Sep 02 23:18:26 +0000 2017","bosleybtv","Houston, TX",NA,NA,NA,NA,NA,NA,NA
"8660",2152956020,"Ann Partain","Sun Sep 03 03:11:07 +0000 2017","PartainAnn","Dallas, TX",NA,NA,NA,NA,NA,NA,NA
"8661",2153342610,"Beverly Twigg","Sat Sep 02 05:43:42 +0000 2017","beverlytwigg","The Great State of Texas",NA,NA,NA,NA,NA,NA,NA
"8662",2153703728,"Eclipse Corporation","Fri Sep 01 16:08:29 +0000 2017","EclipseDoc","Worldwide",NA,NA,NA,NA,NA,NA,NA
"8663",2154892074,"Robert Ortiz","Sun Sep 03 15:18:06 +0000 2017","RobertCOrtiz","Katy, TX",NA,NA,NA,NA,NA,NA,NA
"8664",2155910565,"lori bowen","Sat Sep 02 04:15:40 +0000 2017","y_scully152","NUNYA, Business USA",NA,NA,NA,NA,NA,NA,NA
"8665",2155985754,"Seductive Pup","Sat Sep 02 01:38:54 +0000 2017","wientafish","So Cal",NA,NA,NA,NA,NA,NA,NA
"8666",2155986174,"South Carolina","Sat Sep 02 02:47:17 +0000 2017","Carolinaerickk","The Battery Charleston ,SC ",NA,NA,NA,NA,NA,NA,NA
"8667",2157183277,"Tim VanderZwaag","Mon Sep 04 11:04:08 +0000 2017","timotheseus","Savannah, GA",NA,NA,NA,NA,NA,NA,NA
"8668",2157453913,"Clear_Views","Fri Sep 01 19:04:33 +0000 2017","Clear__Views","#BlackLivesMatter",NA,NA,NA,NA,NA,NA,NA
"8669",2158979474,"mari<U+2765>","Fri Sep 01 20:45:13 +0000 2017","twdsberry","hanson",NA,NA,NA,NA,NA,NA,NA
"8670",2159921089,"ValND","Fri Sep 01 23:17:28 +0000 2017","NDisGreat","North Dakota, USA",NA,NA,NA,NA,NA,NA,NA
"8671",2159981310,"TheScottMan","Sun Sep 03 18:51:07 +0000 2017","TheScottMan182","Toronto",NA,NA,NA,NA,NA,NA,NA
"8672",2160031315,"PROUD RESCUE MOMMY","Sun Sep 03 01:50:31 +0000 2017","ProudRescue","MN",NA,NA,NA,NA,NA,NA,NA
"8673",2161175960,"Margaret Crowther","Sun Sep 03 04:41:29 +0000 2017","MargaretCrowth1","120 May Street, Orange City, F",NA,NA,NA,NA,NA,NA,NA
"8674",2162116038,"G","Fri Sep 01 19:46:24 +0000 2017","g__white8","ICT",NA,NA,NA,NA,NA,NA,NA
"8675",2162408047,"chris nauen","Fri Sep 01 21:25:25 +0000 2017","cristinauen","Spain",NA,NA,NA,NA,NA,NA,NA
"8676",2163295226,"Jeni Leonard","Sun Sep 03 14:13:07 +0000 2017","MakingMOMMYHOOD","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8677",2164429241,"Jamie Mac","Fri Sep 01 21:03:29 +0000 2017","JamesDMcFarlane","Derby, Derbyshire, UK",NA,NA,NA,NA,NA,NA,NA
"8678",2165243389,"MU Comm Arts","Sat Sep 02 00:33:14 +0000 2017","MUCommArts","Scranton, PA",NA,NA,NA,NA,NA,NA,NA
"8679",2165703326,"TamaraS","Sat Sep 02 21:42:44 +0000 2017","aectgs","Houston, TX USA",NA,NA,NA,NA,NA,NA,NA
"8680",2165722035,"PatriotTJF58","Sun Sep 03 13:46:48 +0000 2017","tjfloodflorida","Florida",NA,NA,NA,NA,NA,NA,NA
"8681",2165776527,"Laurent M Leclerc","Sat Sep 02 19:11:56 +0000 2017","lml_exgay","LaPrairie, QC, Canada",NA,NA,NA,NA,NA,NA,NA
"8682",2166209368,"Driftwood","Sun Sep 03 08:24:43 +0000 2017","teresamac1212"," UK",NA,NA,NA,NA,NA,NA,NA
"8683",2167436267,"L e X i i i <f0><U+009F><U+008C><U+00BC>","Sat Sep 02 15:09:07 +0000 2017","IamLexiii_","w lil NY & keey <f0><U+009F><U+00A4><U+009E><f0><U+009F><U+008F><U+00BD><f0><U+009F><U+0092><U+0098>",NA,NA,NA,NA,NA,NA,NA
"8684",2167580258,"Mike Simmons","Sat Sep 02 01:00:08 +0000 2017","sparks1086","Oak Harbor, WA",NA,NA,NA,NA,NA,NA,NA
"8685",2168517021,"Unikat73","Sun Sep 03 11:40:17 +0000 2017","OH73HH","Germany Norway Spain USA",NA,NA,NA,NA,NA,NA,NA
"8686",2169264619,"Andrew McKibben","Sat Sep 02 05:01:50 +0000 2017","L0gSplitt3r","In the woods",NA,NA,NA,NA,NA,NA,NA
"8687",2169320973,"ana | 31 days","Sun Sep 03 04:49:47 +0000 2017","lmjIyrics","andressa | 09.29",NA,NA,NA,NA,NA,NA,NA
"8688",2171761567,"Dirk <U+272D> #FREEZEKE","Sun Sep 03 04:44:40 +0000 2017","Nooreezynour","Gaza | DTX <U+2728>",NA,NA,NA,NA,NA,NA,NA
"8689",2172991327,"Pam","Sat Sep 02 18:37:02 +0000 2017","pammie78704","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8690",2174348322,"EmmanuelCOLLECTIVE","Fri Sep 01 14:09:58 +0000 2017","CollectiveMN","Minneapolis",NA,NA,NA,NA,NA,NA,NA
"8691",2174505521,"<U+0E04><U+0E34><U+0E21><U+0E40><U+0E08><U+0E4B><U+0E2D><f0><U+009F><U+008C><U+0099>","Sat Sep 02 02:35:29 +0000 2017","CarBuszJaja","EXO-L<f0><U+009F><U+008C><U+0088>",NA,NA,NA,NA,NA,NA,NA
"8692",2174682439,"Lynne56","Sat Sep 02 04:34:33 +0000 2017","cindylb56_black","Tennessee, USA",NA,NA,NA,NA,NA,NA,NA
"8693",2174682439,"Lynne56","Sun Sep 03 22:07:13 +0000 2017","cindylb56_black","Tennessee, USA",NA,NA,NA,NA,NA,NA,NA
"8694",2174750712,"Erik Reiter","Sat Sep 02 21:34:46 +0000 2017","ErikR55","Rochester NY",NA,NA,NA,NA,NA,NA,NA
"8695",2174828818,"Terry Dresbach","Sat Sep 02 22:15:11 +0000 2017","draiochta14","Scotland, United Kingdom",NA,NA,NA,NA,NA,NA,NA
"8696",2176093946,"suz","Sat Sep 02 00:31:29 +0000 2017","firstversedrops","ISA | MNL ",NA,NA,NA,NA,NA,NA,NA
"8697",2176167325,"Doug Bolander","Sat Sep 02 13:05:34 +0000 2017","Fjrjockey","Duluth",NA,NA,NA,NA,NA,NA,NA
"8698",2176302494,"Jessica Theodor","Sat Sep 02 19:56:36 +0000 2017","jmtheodor","Calgary",NA,NA,NA,NA,NA,NA,NA
"8699",2176637216,"Kevin Quackenbush","Fri Sep 01 20:07:00 +0000 2017","quack1612","albany , ny",NA,NA,NA,NA,NA,NA,NA
"8700",2176832773,"flaneuse","Sat Sep 02 00:57:18 +0000 2017","flaneuse75012","Texas, USA",NA,NA,NA,NA,NA,NA,NA
"8701",2177442220,"California Girl <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Sat Sep 02 15:04:40 +0000 2017","caligirl1909","<U+2764>USA ISRAEL  MILITARY ANIMALS ",NA,NA,NA,NA,NA,NA,NA
"8702",2178415769,"Melissa White","Fri Sep 01 13:18:52 +0000 2017","mdw2015","Lexington, KY",NA,NA,NA,NA,NA,NA,NA
"8703",2178457006,"Simple Being<f0><U+009F><U+00A6><U+0084>.","Sat Sep 02 09:10:24 +0000 2017","BlvkDontCrack","New York, USA",NA,NA,NA,NA,NA,NA,NA
"8704",2179355814,"Tom Van Tassel","Sun Sep 03 03:39:17 +0000 2017","TomTassel","Long Beach, CA",NA,NA,NA,NA,NA,NA,NA
"8705",2180295356,"<f0><U+009F><U+008C><U+00AA>Amy <f0><U+009F><U+0093><U+008E>","Mon Sep 04 03:23:16 +0000 2017","AmyBettwy","Kansas City, MO",NA,NA,NA,NA,NA,NA,NA
"8706",2180340467,"Evan McHugh","Sat Sep 02 15:49:37 +0000 2017","evan_mchugh","Boston, MA",NA,NA,NA,NA,NA,NA,NA
"8707",2180485549,"Lisa Teonly <f0><U+009F><U+0087><U+00A8><f0><U+009F><U+0087><U+00A6>","Sun Sep 03 15:26:32 +0000 2017","LisaTeonly","SW Ontario, Canada",NA,NA,NA,NA,NA,NA,NA
"8708",2181045924,"BabyAWACS KISS Chris","Sat Sep 02 01:13:16 +0000 2017","dubengeldu","BabyAWACS - TRULY independent.",NA,NA,NA,NA,NA,NA,NA
"8709",2182081271,"L E N A","Fri Sep 01 18:56:42 +0000 2017","lenxmxrie","Germany",NA,NA,NA,NA,NA,NA,NA
"8710",2182901815,"American Lady <f0><U+009F><U+0090><U+009E>","Sun Sep 03 08:38:02 +0000 2017","xgold1x","<f0><U+009F><U+009A><U+0082><f0><U+009F><U+0092><U+00A8><f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",NA,NA,NA,NA,NA,NA,NA
"8711",2182914186,"Tony The Tiger","Sun Sep 03 05:50:28 +0000 2017","TonyAli03","#Dreamville",NA,NA,NA,NA,NA,NA,NA
"8712",2183483210,"Matt DuShaneless","Sat Sep 02 01:00:06 +0000 2017","notbrockbottom","The Bottomless Lake",NA,NA,NA,NA,NA,NA,NA
"8713",2184549163,"RavenCity","Fri Sep 01 16:52:10 +0000 2017","RavenDotCity","United States",NA,NA,NA,NA,NA,NA,NA
"8714",2184930527,"antonio","Sun Sep 03 01:09:19 +0000 2017","antonimooo","021, Centro",NA,NA,NA,NA,NA,NA,NA
"8715",2184941918,"tahj smith","Mon Sep 04 00:48:07 +0000 2017","SoflytahTahj","League City, TX",NA,NA,NA,NA,NA,NA,NA
"8716",2185171381,"<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164> <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BE><U+200D><U+2642><U+FE0F><U+3164><U+3164>","Sat Sep 02 01:47:23 +0000 2017","IssaSideNigga","Fayetteville, AR",NA,NA,NA,NA,NA,NA,NA
"8717",2185347138,"Gods Child<U+2728>","Sun Sep 03 01:41:58 +0000 2017","_lanna35","Memphis, TN",NA,NA,NA,NA,NA,NA,NA
"8718",2185380509,"Angela Matthews","Mon Sep 04 02:36:41 +0000 2017","AngelaM5729","North Carolina, USA",NA,NA,NA,NA,NA,NA,NA
"8719",2185424438,"Paul Jon","Sat Sep 02 15:13:01 +0000 2017","silverheartss","Roseville, MN",NA,NA,NA,NA,NA,NA,NA
"8720",2185553479,"<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>SoggyWodders<f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>","Fri Sep 01 18:36:26 +0000 2017","fotophilNC","Milky Way - LIST=BLOCK",NA,NA,NA,NA,NA,NA,NA
"8721",2185662631,"Bryan Ruelas","Sat Sep 02 06:42:46 +0000 2017","UzumakiSicKnEsS","Babes House",NA,NA,NA,NA,NA,NA,NA
"8722",2186226113,"Rebecca A.","Sat Sep 02 20:49:11 +0000 2017","rdelightus","Georgia, USA",NA,NA,NA,NA,NA,NA,NA
"8723",2186707569,"Nickenhagen","Fri Sep 01 20:33:31 +0000 2017","Nickenhagen","Wellington, FL",NA,NA,NA,NA,NA,NA,NA
"8724",2186707849,"Mr.  Buns","Sat Sep 02 22:24:01 +0000 2017","Computer_Help_J","It stopped raining angels",NA,NA,NA,NA,NA,NA,NA
"8725",2186773250,"Red Mtn Flooring","Fri Sep 01 14:22:19 +0000 2017","redmtnid","Idaho Falls, ID",NA,NA,NA,NA,NA,NA,NA
"8726",2187248892,"Brian Saleh","Fri Sep 01 20:20:13 +0000 2017","brianbsaleh","El Dorado Hills, CA USA",NA,NA,NA,NA,NA,NA,NA
